MJ文字図形名,部首1,内画数1
MJ文字図形名,部首2,内画数2
MJ文字図形名,部首3,内画数3
MJ文字図形名,部首4,内画数4
MJ037109,64,15
MJ037110,64,15
MJ037111,64,15
MJ037112,64,15
MJ037113,64,15
MJ037114,64,15
MJ037115,64,15
MJ037116,64,15
MJ037117,64,16
MJ037118,64,16
MJ037119,64,16
MJ037120,64,16
MJ037121,64,16
MJ037122,64,16
MJ037123,64,16
MJ037124,64,16
MJ037125,64,16
MJ037126,64,16
MJ037127,64,16
MJ037128,64,16
MJ037129,64,16
MJ037130,64,16
MJ037131,64,16
MJ037132,64,16
MJ037133,64,16
MJ037134,64,16
MJ037135,64,17
MJ037136,64,17
MJ037137,64,17
MJ037138,64,17
MJ037139,64,17
MJ037140,64,17
MJ037141,64,17
MJ037142,64,17
MJ037143,64,17
MJ037144,64,17
MJ037145,64,17
MJ037146,64,17
MJ037147,64,18
MJ037148,64,18
MJ037149,64,18
MJ037150,64,18
MJ037151,64,18
MJ037152,64,18
MJ037153,64,18
MJ037154,64,18
MJ037155,64,18
MJ037156,64,18
MJ037157,64,19
MJ037158,64,19
MJ037159,64,19
MJ037160,64,19
MJ037161,64,18
MJ037162,64,19
MJ037163,64,19
MJ037164,64,19
MJ037165,64,19
MJ037166,64,18
MJ037167,64,19
MJ037168,64,18
MJ037169,64,20
MJ037170,64,21
MJ037171,64,21
MJ037172,64,21
MJ037173,64,21
MJ037174,64,21
MJ037175,64,17
MJ037176,64,21
MJ037177,64,22
MJ037178,64,21
MJ037179,64,24
MJ037180,64,24
MJ037181,64,25
MJ037182,64,29
MJ037183,65,2
MJ037184,65,3
MJ037185,65,4
MJ037186,65,4
MJ037187,65,5
MJ037188,65,5
MJ037189,121,4
MJ037190,65,6
MJ037191,65,6
MJ037192,65,6
MJ037193,65,6
MJ037194,36,7
MJ037195,65,6
MJ037196,65,7
MJ037197,65,7
MJ037198,65,7
MJ037199,65,8
MJ037200,65,8
MJ037201,65,8
MJ037202,65,9
MJ037203,65,9
MJ037204,65,9
MJ037205,65,10
MJ037206,65,10
MJ037207,65,10
MJ037208,65,11
MJ037209,65,11
MJ037210,65,11
MJ037211,65,12
MJ037213,65,12
MJ037214,65,12
MJ037215,65,13
MJ037216,65,13
MJ037217,65,13
MJ037218,65,16
MJ037219,66,3
MJ037220,66,3
MJ037221,66,3
MJ037222,66,3
MJ037223,66,3
MJ037224,66,3
MJ037225,66,3
MJ037226,66,4
MJ037227,66,4
MJ037228,66,4
MJ037229,66,4
MJ037230,66,4
MJ037231,66,4
MJ037232,66,4
MJ037233,66,4
MJ037234,66,4
MJ037235,66,4
MJ037236,66,4
MJ037237,66,4
MJ037238,66,4
MJ037239,66,4
MJ037240,66,4
MJ037241,66,4
MJ037242,66,4
MJ037243,66,5
MJ037244,66,5
MJ037245,66,5
MJ037246,66,5
MJ037247,66,5
MJ037248,66,5
MJ037249,66,5
MJ037250,66,5
MJ037251,66,5
MJ037252,66,5
MJ037253,66,5
MJ037254,66,5
MJ037255,66,6
MJ037256,66,6
MJ037257,66,6
MJ037258,66,6
MJ037259,66,6
MJ037260,66,6
MJ037261,66,6
MJ037262,66,6
MJ037263,66,6
MJ037264,66,6
MJ037265,66,6
MJ037266,66,6
MJ037267,66,6
MJ037268,66,6
MJ037269,66,6
MJ037270,66,6
MJ037271,66,6
MJ037272,66,6
MJ037273,66,6
MJ037274,66,6
MJ037275,66,6
MJ037276,66,6
MJ037277,66,7
MJ037278,66,7
MJ037280,66,7
MJ037281,66,7
MJ037282,66,7
MJ037283,66,7
MJ037284,66,7
MJ037285,66,7
MJ037286,66,7
MJ037287,66,7
MJ037288,66,7
MJ037289,66,7
MJ037290,66,7
MJ037291,66,7
MJ037292,66,7
MJ037293,66,7
MJ037295,66,6
MJ037296,66,7
MJ037297,66,7
MJ037298,66,8
MJ037299,66,7
MJ037300,66,8
MJ037301,66,8
MJ037302,66,8
MJ037303,66,8
MJ037304,66,8
MJ037305,66,8
MJ037306,66,8
MJ037307,66,8
MJ037308,66,8
MJ037309,66,8
MJ037310,66,8
MJ037311,66,8
MJ037312,66,8
MJ037313,66,8
MJ037314,66,8
MJ037315,66,8
MJ037316,66,8
MJ037317,66,8
MJ037318,66,8
MJ037319,66,8
MJ037320,66,8
MJ037321,66,8
MJ037322,66,9
MJ037323,66,9
MJ037324,66,9
MJ037325,66,9
MJ037326,66,9
MJ037327,66,9
MJ037328,66,9
MJ037329,66,9
MJ037330,66,9
MJ037331,66,9
MJ037332,66,9
MJ037333,66,9
MJ037334,66,9
MJ037335,66,9
MJ037336,66,9
MJ037337,66,9
MJ037338,66,9
MJ037339,66,9
MJ037340,66,9
MJ037341,66,9
MJ037342,66,9
MJ037343,66,8
MJ037344,109,8
MJ037345,66,10
MJ037346,66,10
MJ037347,66,10
MJ037348,66,10
MJ037349,66,10
MJ037350,66,10
MJ037351,66,10
MJ037352,66,10
MJ037353,66,10
MJ037354,66,10
MJ037355,66,10
MJ037356,66,10
MJ037357,66,10
MJ037358,66,10
MJ037359,66,10
MJ037360,66,10
MJ037361,66,10
MJ037362,66,10
MJ037363,66,10
MJ037364,66,10
MJ037365,113,9
MJ037366,66,11
MJ037367,66,11
MJ037368,66,11
MJ037369,66,11
MJ037370,66,11
MJ037371,66,11
MJ037372,66,11
MJ037373,66,11
MJ037374,66,11
MJ037375,66,11
MJ037376,66,11
MJ037377,66,11
MJ037378,66,11
MJ037379,66,11
MJ037380,66,11
MJ037381,66,11
MJ037382,66,12
MJ037383,66,12
MJ037384,66,12
MJ037385,66,12
MJ037386,66,12
MJ037387,66,12
MJ037388,66,12
MJ037389,66,12
MJ037390,66,12
MJ037391,66,12
MJ037392,66,12
MJ037393,66,12
MJ037394,66,12
MJ037395,66,12
MJ037396,66,12
MJ037397,66,12
MJ037398,66,12
MJ037399,66,12
MJ037400,66,12
MJ037401,66,11
MJ037402,67,12
MJ037403,66,12
MJ037404,66,13
MJ037405,66,13
MJ037406,66,13
MJ037407,66,13
MJ037408,66,13
MJ037409,66,13
MJ037410,66,13
MJ037411,66,13
MJ037412,66,13
MJ037413,66,13
MJ037414,66,14
MJ037415,66,14
MJ037416,66,14
MJ037417,66,14
MJ037418,66,14
MJ037419,66,14
MJ037421,66,14
MJ037422,66,15
MJ037423,66,15
MJ037424,66,15
MJ037425,66,15
MJ037426,66,16
MJ037427,66,16
MJ037428,66,16
MJ037429,66,16
MJ037430,66,16
MJ037431,66,16
MJ037432,66,16
MJ037433,66,16
MJ037434,66,16
MJ037435,66,17
MJ037436,66,17
MJ037437,66,17
MJ037438,66,18
MJ037439,66,19
MJ037440,66,19
MJ037441,66,19
MJ037442,66,21
MJ037443,67,4
MJ037444,67,5
MJ037445,67,6
MJ037446,66,6
MJ037446,67,6
MJ037447,67,7
MJ037449,67,9
MJ037450,67,9
MJ037451,67,11
MJ037452,67,11
MJ037453,67,11
MJ037455,67,11
MJ037456,67,12
MJ037457,67,12
MJ037458,67,14
MJ037459,67,15
MJ037460,67,16
MJ037461,67,19
MJ037462,68,0
MJ037463,68,3
MJ037464,68,4
MJ037465,68,4
MJ037466,68,5
MJ037467,68,6
MJ037468,68,6
MJ037469,68,6
MJ037470,68,6
MJ037471,68,7
MJ037472,68,7
MJ037473,68,7
MJ037474,68,7
MJ037475,68,8
MJ037476,68,8
MJ037477,68,9
MJ037478,68,10
MJ037479,68,9
MJ037480,68,10
MJ037481,68,10
MJ037482,68,11
MJ037483,68,11
MJ037484,68,13
MJ037485,69,1
MJ037486,69,2
MJ037487,69,4
MJ037488,69,4
MJ037489,69,4
MJ037490,69,4
MJ037492,69,6
MJ037493,69,6
MJ037494,69,7
MJ037495,69,7
MJ037496,69,6
MJ037497,69,8
MJ037498,69,8
MJ037499,69,8
MJ037500,69,8
MJ037501,69,8
MJ037502,69,8
MJ037503,69,8
MJ037504,69,8
MJ037505,113,7
MJ037506,69,8
MJ037507,69,8
MJ037508,69,9
MJ037509,69,9
MJ037510,69,9
MJ037511,69,9
MJ037512,69,9
MJ037513,69,9
MJ037514,69,9
MJ037515,69,9
MJ037516,69,10
MJ037517,69,10
MJ037518,69,10
MJ037519,69,11
MJ037520,69,11
MJ037521,69,11
MJ037522,69,12
MJ037523,69,12
MJ037524,69,12
MJ037525,69,12
MJ037526,69,12
MJ037527,69,12
MJ037528,69,12
MJ037529,69,13
MJ037530,69,13
MJ037531,69,13
MJ037532,69,13
MJ037533,69,14
MJ037534,69,14
MJ037535,69,14
MJ037536,69,14
MJ037537,69,14
MJ037538,69,15
MJ037539,69,15
MJ037540,69,15
MJ037541,69,16
MJ037542,69,18
MJ037543,70,2
MJ037544,70,3
MJ037545,70,3
MJ037546,70,5
MJ037547,70,5
MJ037548,70,5
MJ037549,70,5
MJ037551,70,5
MJ037553,70,6
MJ037554,70,6
MJ037555,70,6
MJ037556,70,6
MJ037557,70,6
MJ037558,70,7
MJ037559,70,7
MJ037560,70,7
MJ037561,70,7
MJ037562,70,8
MJ037563,70,8
MJ037564,70,8
MJ037565,70,8
MJ037566,70,8
MJ037567,70,8
MJ037569,70,8
MJ037570,70,8
MJ037571,70,9
MJ037572,70,9
MJ037573,70,9
MJ037574,70,9
MJ037575,70,10
MJ037576,70,10
MJ037577,70,10
MJ037578,70,10
MJ037579,70,10
MJ037580,70,11
MJ037581,70,12
MJ037582,70,12
MJ037583,70,13
MJ037584,70,12
MJ037585,70,13
MJ037586,70,14
MJ037587,70,14
MJ037588,70,14
MJ037589,70,14
MJ037590,70,14
MJ037591,70,14
MJ037592,70,14
MJ037593,70,15
MJ037594,70,17
MJ037595,70,18
MJ037596,70,18
MJ037597,70,20
MJ037598,70,21
MJ037599,71,3
MJ037600,71,3
MJ037601,71,5
MJ037602,71,6
MJ037603,71,6
MJ037604,71,8
MJ037605,71,8
MJ037606,71,9
MJ037607,71,9
MJ037608,71,9
MJ037609,71,12
MJ037610,72,1
MJ037611,72,1
MJ037612,72,2
MJ037613,72,2
MJ037614,72,2
MJ037615,72,2
MJ037616,72,3
MJ037617,72,3
MJ037618,72,3
MJ037619,72,3
MJ037620,72,3
MJ037621,72,3
MJ037622,72,3
MJ037623,72,3
MJ037624,31,4
MJ037625,72,3
MJ037626,72,3
MJ037627,72,3
MJ037628,72,3
MJ037629,72,4
MJ037630,27,6
MJ037630,72,4
MJ037631,72,4
MJ037632,72,4
MJ037633,72,4
MJ037634,72,4
MJ037635,72,4
MJ037636,72,4
MJ037637,72,4
MJ037638,72,4
MJ037639,72,4
MJ037640,72,4
MJ037641,72,4
MJ037642,72,4
MJ037643,72,4
MJ037644,72,4
MJ037645,72,4
MJ037646,72,4
MJ037647,72,4
MJ037648,72,5
MJ037649,72,5
MJ037650,72,5
MJ037651,72,5
MJ037652,72,5
MJ037653,72,5
MJ037654,72,5
MJ037656,72,5
MJ037657,72,5
MJ037658,72,5
MJ037659,72,5
MJ037659,73,5
MJ037660,72,5
MJ037661,72,5
MJ037662,72,5
MJ037663,72,5
MJ037664,72,5
MJ037665,72,6
MJ037666,72,6
MJ037667,72,6
MJ037668,72,6
MJ037669,72,6
MJ037671,72,6
MJ037672,72,6
MJ037673,72,6
MJ037674,72,6
MJ037675,72,6
MJ037676,72,6
MJ037677,72,6
MJ037678,72,6
MJ037679,72,6
MJ037680,72,6
MJ037681,72,6
MJ037682,72,6
MJ037682,73,6
MJ037683,72,6
MJ037684,72,7
MJ037685,72,7
MJ037687,72,7
MJ037688,72,8
MJ037690,72,7
MJ037691,72,7
MJ037692,72,7
MJ037693,72,7
MJ037694,72,7
MJ037695,72,7
MJ037696,72,7
MJ037697,72,7
MJ037698,72,7
MJ037699,72,7
MJ037700,72,7
MJ037700,134,−
MJ037702,72,7
MJ037702,73,7
MJ037704,72,7
MJ037705,72,7
MJ037706,72,7
MJ037707,72,8
MJ037708,72,8
MJ037709,72,7
MJ037710,72,8
MJ037711,72,8
MJ037712,72,8
MJ037713,72,8
MJ037714,72,8
MJ037715,72,8
MJ037716,72,8
MJ037717,72,8
MJ037718,72,8
MJ037719,72,8
MJ037720,72,8
MJ037721,72,8
MJ037722,72,8
MJ037723,72,8
MJ037724,72,8
MJ037725,72,8
MJ037726,72,8
MJ037727,72,8
MJ037728,72,8
MJ037729,72,8
MJ037730,72,8
MJ037730,73,8
MJ037731,72,8
MJ037732,72,8
MJ037733,72,8
MJ037734,72,8
MJ037735,72,8
MJ037738,72,8
MJ037739,72,8
MJ037740,72,8
MJ037741,72,9
MJ037742,72,9
MJ037743,72,9
MJ037744,72,9
MJ037745,72,9
MJ037746,72,9
MJ037747,72,9
MJ037748,72,9
MJ037749,72,9
MJ037750,72,9
MJ037751,72,9
MJ037752,72,9
MJ037753,72,9
MJ037754,72,9
MJ037755,72,10
MJ037756,72,10
MJ037757,72,10
MJ037758,72,10
MJ037759,72,10
MJ037760,72,10
MJ037761,72,10
MJ037762,72,10
MJ037763,72,10
MJ037764,72,10
MJ037765,72,10
MJ037767,54,11
MJ037768,72,10
MJ037769,72,11
MJ037770,72,10
MJ037771,72,10
MJ037772,72,10
MJ037773,72,10
MJ037774,72,10
MJ037775,72,11
MJ037776,72,11
MJ037777,72,11
MJ037778,72,11
MJ037779,72,11
MJ037780,72,11
MJ037781,72,11
MJ037782,72,11
MJ037783,72,11
MJ037784,41,12
MJ037785,72,11
MJ037786,72,11
MJ037787,72,11
MJ037788,72,11
MJ037789,72,11
MJ037790,72,11
MJ037791,72,12
MJ037792,72,12
MJ037793,72,12
MJ037794,72,12
MJ037795,72,12
MJ037796,72,12
MJ037797,72,12
MJ037798,72,12
MJ037799,72,12
MJ037800,72,12
MJ037801,72,12
MJ037802,72,12
MJ037803,72,12
MJ037804,72,12
MJ037805,58,13
MJ037806,58,13
MJ037807,66,12
MJ037808,72,12
MJ037809,72,12
MJ037810,72,13
MJ037811,72,13
MJ037812,72,13
MJ037813,72,13
MJ037814,72,13
MJ037815,72,13
MJ037816,72,13
MJ037817,72,13
MJ037818,72,13
MJ037819,72,13
MJ037820,72,13
MJ037821,72,14
MJ037823,72,14
MJ037824,72,14
MJ037825,72,14
MJ037826,72,14
MJ037827,72,14
MJ037828,72,14
MJ037829,72,15
MJ037830,72,15
MJ037831,72,15
MJ037832,72,15
MJ037833,72,15
MJ037834,72,15
MJ037835,72,15
MJ037836,72,16
MJ037837,72,16
MJ037838,72,17
MJ037839,72,18
MJ037840,72,18
MJ037841,72,19
MJ037842,72,20
MJ037843,72,20
MJ037844,149,17
MJ037845,72,21
MJ037846,123,21
MJ037847,72,24
MJ037848,72,32
MJ037849,72,4
MJ037849,73,4
MJ037850,72,4
MJ037850,73,4
MJ037851,72,5
MJ037851,73,5
MJ037852,72,5
MJ037852,73,5
MJ037853,72,5
MJ037853,73,5
MJ037854,72,5
MJ037854,73,5
MJ037855,72,6
MJ037855,73,6
MJ037856,72,8
MJ037856,73,8
MJ037857,72,8
MJ037857,73,8
MJ037858,72,9
MJ037858,73,9
MJ037859,72,10
MJ037859,73,10
MJ037860,72,9
MJ037860,73,9
MJ037861,72,11
MJ037861,73,11
MJ037862,72,11
MJ037862,73,11
MJ037863,72,11
MJ037863,73,11
MJ037864,72,13
MJ037864,73,13
MJ037865,72,14
MJ037865,73,14
MJ037866,72,14
MJ037866,73,14
MJ037867,72,14
MJ037868,72,15
MJ037868,73,15
MJ037869,72,16
MJ037869,73,16
MJ037870,72,16
MJ037870,73,16
MJ037871,120,18
MJ037872,72,23
MJ037872,73,23
MJ037873,72,31
MJ037873,73,31
MJ037874,74,1
MJ037875,74,2
MJ037876,74,3
MJ037877,130,3
MJ037878,74,3
MJ037879,74,3
MJ037880,74,3
MJ037881,74,3
MJ037882,74,4
MJ037883,74,5
MJ037884,74,5
MJ037884,130,5
MJ037885,74,5
MJ037887,74,5
MJ037888,74,6
MJ037889,74,6
MJ037890,74,7
MJ037891,74,7
MJ037892,74,7
MJ037893,74,8
MJ037894,74,8
MJ037895,74,8
MJ037896,74,8
MJ037897,74,9
MJ037898,74,9
MJ037899,74,9
MJ037900,74,10
MJ037901,74,10
MJ037902,74,11
MJ037903,74,11
MJ037904,130,11
MJ037905,74,11
MJ037906,74,11
MJ037907,74,12
MJ037908,74,12
MJ037909,74,12
MJ037910,130,13
MJ037911,74,12
MJ037912,74,13
MJ037913,74,13
MJ037914,74,14
MJ037915,74,14
MJ037916,74,19
MJ037917,74,20
MJ037919,75,0
MJ037920,75,0
MJ037921,75,1
MJ037923,75,2
MJ037924,75,2
MJ037925,75,2
MJ037927,75,2
MJ037928,75,2
MJ037929,75,2
MJ037930,75,3
MJ037931,75,3
MJ037932,75,3
MJ037934,75,3
MJ037935,75,4
MJ037936,75,3
MJ037937,75,3
MJ037938,75,3
MJ037939,75,3
MJ037940,75,3
MJ037941,75,4
MJ037942,75,4
MJ037943,75,4
MJ037944,75,4
MJ037945,75,4
MJ037946,75,4
MJ037947,75,4
MJ037948,75,4
MJ037949,75,4
MJ037950,75,4
MJ037951,75,4
MJ037952,75,4
MJ037953,75,4
MJ037954,89,4
MJ037955,75,4
MJ037956,75,4
MJ037957,75,4
MJ037958,75,4
MJ037959,75,4
MJ037960,75,4
MJ037961,75,4
MJ037962,75,4
MJ037963,75,4
MJ037964,75,4
MJ037965,75,4
MJ037966,75,4
MJ037967,127,2
MJ037968,75,5
MJ037970,75,5
MJ037971,75,5
MJ037972,75,5
MJ037973,75,5
MJ037974,75,5
MJ037975,75,5
MJ037976,75,5
MJ037977,75,5
MJ037978,75,5
MJ037979,75,5
MJ037980,75,5
MJ037981,75,5
MJ037982,75,5
MJ037983,75,5
MJ037984,75,5
MJ037985,75,5
MJ037986,75,5
MJ037987,75,6
MJ037988,75,6
MJ037989,75,6
MJ037990,75,6
MJ037991,75,6
MJ037992,75,6
MJ037993,75,6
MJ037994,75,6
MJ037995,75,6
MJ037996,75,6
MJ037997,75,6
MJ037999,75,6
MJ038000,75,6
MJ038001,75,6
MJ038002,75,6
MJ038003,75,6
MJ038004,75,6
MJ038005,75,6
MJ038006,75,6
MJ038007,32,7
MJ038008,75,6
MJ038009,75,6
MJ038010,75,6
MJ038011,75,6
MJ038012,75,6
MJ038013,75,6
MJ038014,75,6
MJ038015,75,6
MJ038016,75,7
MJ038017,75,7
MJ038018,75,7
MJ038019,75,7
MJ038020,75,7
MJ038021,75,7
MJ038022,75,7
MJ038023,75,7
MJ038024,75,7
MJ038025,75,7
MJ038026,75,8
MJ038027,75,7
MJ038028,75,7
MJ038029,75,7
MJ038030,75,7
MJ038032,75,7
MJ038033,75,7
MJ038034,75,7
MJ038035,75,7
MJ038037,75,7
MJ038038,75,7
MJ038039,75,7
MJ038040,75,7
MJ038041,75,7
MJ038042,75,7
MJ038043,75,7
MJ038044,75,7
MJ038045,75,8
MJ038046,75,8
MJ038047,75,8
MJ038048,75,8
MJ038049,75,8
MJ038051,75,8
MJ038052,75,8
MJ038053,75,8
MJ038054,75,8
MJ038055,75,8
MJ038056,75,8
MJ038057,75,8
MJ038058,75,8
MJ038061,75,8
MJ038062,75,8
MJ038063,75,8
MJ038064,75,8
MJ038065,75,8
MJ038066,75,8
MJ038067,75,8
MJ038068,75,8
MJ038071,75,8
MJ038072,75,8
MJ038073,75,8
MJ038074,75,8
MJ038075,75,8
MJ038076,75,8
MJ038077,75,8
MJ038078,75,8
MJ038079,75,8
MJ038080,75,8
MJ038081,75,8
MJ038082,75,9
MJ038083,75,8
MJ038084,75,8
MJ038086,75,8
MJ038087,75,8
MJ038088,75,8
MJ038089,75,8
MJ038090,75,8
MJ038091,75,8
MJ038092,75,8
MJ038093,75,8
MJ038094,75,8
MJ038095,75,8
MJ038096,75,8
MJ038097,75,8
MJ038098,75,8
MJ038099,75,9
MJ038100,75,9
MJ038101,75,9
MJ038102,75,9
MJ038103,75,9
MJ038104,75,9
MJ038105,75,9
MJ038106,75,9
MJ038107,75,9
MJ038108,75,9
MJ038109,75,9
MJ038110,75,9
MJ038111,75,9
MJ038112,75,9
MJ038113,75,9
MJ038114,75,9
MJ038115,75,9
MJ038116,75,9
MJ038117,75,9
MJ038118,75,9
MJ038119,75,9
MJ038120,75,9
MJ038121,75,9
MJ038122,75,9
MJ038123,75,9
MJ038124,75,9
MJ038125,75,9
MJ038126,75,9
MJ038127,75,9
MJ038128,75,9
MJ038129,75,9
MJ038130,75,9
MJ038131,75,9
MJ038132,75,8
MJ038133,75,9
MJ038134,75,9
MJ038135,75,9
MJ038136,75,9
MJ038137,75,9
MJ038138,75,9
MJ038139,75,9
MJ038140,75,9
MJ038141,75,9
MJ038142,75,9
MJ038143,75,9
MJ038144,75,9
MJ038145,75,8
MJ038146,75,9
MJ038147,75,9
MJ038148,75,9
MJ038149,75,10
MJ038150,75,10
MJ038151,75,10
MJ038152,75,10
MJ038154,75,10
MJ038155,75,10
MJ038156,75,10
MJ038157,75,10
MJ038158,75,10
MJ038159,75,10
MJ038160,75,10
MJ038161,75,10
MJ038162,75,10
MJ038163,75,10
MJ038164,75,10
MJ038165,75,10
MJ038166,75,10
MJ038167,75,10
MJ038168,75,10
MJ038169,75,10
MJ038170,75,10
MJ038171,75,10
MJ038172,75,10
MJ038173,75,9
MJ038174,75,10
MJ038175,75,9
MJ038176,75,10
MJ038177,75,10
MJ038178,75,10
MJ038179,75,10
MJ038180,75,10
MJ038181,75,10
MJ038182,75,10
MJ038183,75,10
MJ038184,75,10
MJ038185,75,10
MJ038186,75,10
MJ038187,75,10
MJ038188,75,10
MJ038189,75,11
MJ038190,75,11
MJ038191,75,11
MJ038193,75,11
MJ038194,75,11
MJ038195,75,11
MJ038196,75,11
MJ038197,75,11
MJ038198,75,11
MJ038199,75,11
MJ038200,75,11
MJ038201,75,11
MJ038202,75,11
MJ038203,75,11
MJ038204,75,11
MJ038205,75,11
MJ038206,75,11
MJ038207,75,11
MJ038208,75,11
MJ038209,75,11
MJ038210,75,11
MJ038211,75,11
MJ038212,75,11
MJ038213,75,11
MJ038214,75,11
MJ038215,75,11
MJ038216,75,11
MJ038217,75,11
MJ038218,75,11
MJ038219,75,11
MJ038220,75,11
MJ038221,75,11
MJ038222,75,12
MJ038223,75,11
MJ038224,75,11
MJ038225,75,11
MJ038227,75,11
MJ038228,75,11
MJ038229,75,11
MJ038231,75,11
MJ038232,75,11
MJ038233,75,11
MJ038234,75,11
MJ038235,75,11
MJ038236,75,11
MJ038237,75,11
MJ038238,75,11
MJ038239,75,11
MJ038240,75,11
MJ038241,75,12
MJ038242,75,12
MJ038243,75,12
MJ038244,75,12
MJ038245,75,12
MJ038246,75,12
MJ038247,75,12
MJ038248,75,12
MJ038249,75,12
MJ038250,75,12
MJ038251,75,12
MJ038252,75,12
MJ038253,75,12
MJ038254,75,12
MJ038255,75,12
MJ038256,75,12
MJ038257,75,12
MJ038258,75,12
MJ038259,75,12
MJ038260,75,12
MJ038261,75,12
MJ038262,75,12
MJ038263,75,12
MJ038264,75,12
MJ038265,75,12
MJ038266,75,12
MJ038267,75,12
MJ038268,75,12
MJ038269,75,12
MJ038270,75,12
MJ038271,75,12
MJ038272,75,12
MJ038273,75,12
MJ038274,75,12
MJ038275,75,12
MJ038276,75,12
MJ038277,75,12
MJ038278,75,12
MJ038279,75,12
MJ038280,75,12
MJ038281,75,12
MJ038282,75,12
MJ038283,75,12
MJ038284,75,12
MJ038285,75,12
MJ038286,75,12
MJ038287,75,12
MJ038289,75,12
MJ038290,75,12
MJ038291,75,12
MJ038292,75,12
MJ038294,75,13
MJ038295,75,13
MJ038296,75,13
MJ038297,75,13
MJ038298,75,13
MJ038299,75,13
MJ038300,75,13
MJ038301,75,13
MJ038302,75,13
MJ038303,75,13
MJ038304,75,13
MJ038305,75,13
MJ038306,75,13
MJ038307,75,13
MJ038308,75,13
MJ038309,75,13
MJ038310,75,13
MJ038311,75,13
MJ038312,75,13
MJ038313,75,13
MJ038314,75,13
MJ038315,75,13
MJ038316,75,13
MJ038317,75,13
MJ038318,75,12
MJ038319,75,13
MJ038321,114,12
MJ038322,75,13
MJ038323,75,13
MJ038324,75,13
MJ038325,75,13
MJ038327,75,13
MJ038328,28,15
MJ038329,75,13
MJ038330,75,13
MJ038331,75,13
MJ038332,75,12
MJ038333,75,13
MJ038334,75,14
MJ038335,75,14
MJ038336,75,14
MJ038337,75,14
MJ038338,75,14
MJ038339,75,14
MJ038340,75,14
MJ038341,75,14
MJ038342,75,14
MJ038343,75,14
MJ038344,75,14
MJ038345,75,14
MJ038346,75,14
MJ038347,75,14
MJ038348,75,14
MJ038349,75,14
MJ038350,75,14
MJ038351,75,14
MJ038352,75,14
MJ038353,75,14
MJ038354,75,14
MJ038355,75,14
MJ038356,75,14
MJ038357,75,14
MJ038358,75,15
MJ038359,75,14
MJ038360,75,14
MJ038361,75,14
MJ038362,75,14
MJ038363,75,14
MJ038364,75,13
MJ038365,75,14
MJ038366,75,13
MJ038367,75,10
MJ038368,75,14
MJ038369,75,14
MJ038370,75,14
MJ038371,75,14
MJ038372,75,14
MJ038373,75,14
MJ038374,75,14
MJ038375,75,14
MJ038376,75,14
MJ038377,75,14
MJ038378,75,14
MJ038379,75,14
MJ038380,75,14
MJ038381,75,14
MJ038382,112,13
MJ038383,75,15
MJ038384,75,15
MJ038385,75,15
MJ038386,75,15
MJ038387,75,15
MJ038388,75,15
MJ038389,75,15
MJ038390,75,15
MJ038391,75,15
MJ038392,75,15
MJ038393,75,15
MJ038394,75,15
MJ038395,75,15
MJ038396,75,15
MJ038397,75,15
MJ038398,75,15
MJ038399,75,15
MJ038400,75,15
MJ038401,75,15
MJ038402,75,15
MJ038403,75,15
MJ038404,75,15
MJ038405,75,16
MJ038406,75,16
MJ038407,75,16
MJ038408,75,16
MJ038409,75,16
MJ038410,75,16
MJ038411,75,16
MJ038412,75,16
MJ038413,75,16
MJ038414,75,16
MJ038415,75,16
MJ038416,75,16
MJ038417,75,15
MJ038418,75,16
MJ038419,75,15
MJ038420,75,16
MJ038421,75,16
MJ038422,75,17
MJ038423,75,17
MJ038424,75,17
MJ038425,75,16
MJ038426,75,17
MJ038427,75,17
MJ038428,75,17
MJ038429,75,17
MJ038430,75,17
MJ038431,75,17
MJ038432,75,17
MJ038433,75,17
MJ038434,75,17
MJ038435,75,17
MJ038436,75,17
MJ038437,75,16
MJ038438,75,17
MJ038439,75,17
MJ038440,75,17
MJ038441,75,18
MJ038442,75,18
MJ038443,75,18
MJ038444,75,18
MJ038445,75,18
MJ038446,75,18
MJ038447,75,18
MJ038448,75,18
MJ038449,75,18
MJ038450,75,18
MJ038451,75,17
MJ038452,75,18
MJ038453,75,18
MJ038454,75,19
MJ038455,75,19
MJ038456,75,19
MJ038457,75,19
MJ038458,75,19
MJ038459,75,19
MJ038460,75,19
MJ038461,75,19
MJ038462,75,19
MJ038463,75,19
MJ038464,75,19
MJ038465,75,18
MJ038466,75,19
MJ038467,75,19
MJ038468,75,20
MJ038469,75,20
MJ038470,75,20
MJ038471,75,21
MJ038472,75,20
MJ038473,75,20
MJ038474,75,20
MJ038475,75,20
MJ038476,75,21
MJ038477,75,21
MJ038478,75,21
MJ038479,75,20
MJ038480,75,21
MJ038481,75,22
MJ038482,75,22
MJ038483,75,22
MJ038484,75,22
MJ038485,75,22
MJ038486,36,24
MJ038487,75,23
MJ038488,75,24
MJ038489,75,24
MJ038490,75,24
MJ038491,75,26
MJ038492,75,27
MJ038493,75,28
MJ038494,75,28
MJ038495,76,2
MJ038496,76,3
MJ038497,76,3
MJ038498,76,3
MJ038499,76,3
MJ038500,76,3
MJ038501,76,3
MJ038502,76,3
MJ038503,76,4
MJ038504,76,4
MJ038505,76,4
MJ038506,76,4
MJ038507,76,4
MJ038508,76,4
MJ038509,76,4
MJ038510,76,4
MJ038511,76,4
MJ038512,76,4
